scope_level,category1,category2,product_count,comment_count,products_with_comments,products_without_comments,product_comment_coverage_pct,products_with_at_least_5_comments,products_with_at_least_10_comments,products_with_at_least_20_comments,products_with_at_least_50_comments,median_comments_per_commented_product,p95_comments_per_commented_product,non_empty_body_count,buyer_comment_count,valid_positive_rating_count,unique_brand_count,products_with_valid_historical_price,historical_price_coverage_pct,historical_price_p05,historical_price_p50,historical_price_p95
category1_category2,کفش زنانه و مردانه,کفش ورزشی زنانه و مردانه,1530,12721,846,684,55.294117647058826,326,204,121,67,3.0,79.25,12720,11700,10414,55,1530,100.0,1980000.0,5780600.0,52000000.0
category1_category2,کفش مردانه,بوت مردانه,82,840,51,31,62.19512195121951,27,17,11,3,7.0,49.5,840,739,735,21,82,100.0,2037995.0,12250000.0,76999500.0
category1_category2,کفش مردانه,دمپایی لاانگشتی مردانه,167,653,104,63,62.275449101796404,34,17,4,2,2.0,17.0,653,623,614,11,167,100.0,930000.0,1750000.0,6870000.0
category1_category2,کفش مردانه,دمپایی مردانه,873,8945,526,347,60.25200458190149,253,169,101,46,4.0,84.5,8945,8746,8055,28,873,100.0,867000.0,1640000.0,8000000.0
category1_category2,کفش مردانه,صندل مردانه,1526,19614,988,538,64.74442988204456,485,329,207,110,4.0,112.59999999999991,19610,18745,18430,61,1526,100.0,800875.0,2890000.0,16490000.0
category1_category2,کفش مردانه,نیم بوت مردانه,1123,9623,603,520,53.69545859305432,263,160,106,45,4.0,70.79999999999995,9620,8928,8948,86,1123,100.0,3180000.0,14200000.0,89000000.0
category1_category2,کفش مردانه,کفش رسمی مردانه,1414,11174,649,765,45.8981612446959,262,180,128,58,3.0,94.60000000000014,11173,10544,10524,75,1413,99.92927864214992,2190000.0,11800000.0,41445000.0
category1_category2,کفش مردانه,کفش روزمره مردانه,3894,18298,1834,2060,47.09809964047252,654,418,211,81,3.0,42.0,18298,16934,11626,131,3894,100.0,2490000.0,9838000.0,40586000.0
category1_category2,کفش مردانه,کفش ورزشی مردانه,5260,39450,2649,2611,50.361216730038024,999,666,407,192,3.0,72.0,39442,36190,37596,120,5260,100.0,2189500.0,7415000.0,69500000.0
category1_category2,کفش مردانه,کفش کالج مردانه,269,1008,155,114,57.62081784386617,47,25,12,3,3.0,24.299999999999983,1008,930,620,36,269,100.0,2280000.0,9900000.0,29996000.0
category1_category2,کفش مردانه,گیوه مردانه,25,200,24,1,96.0,15,6,2,0,6.5,28.749999999999968,200,179,154,2,25,100.0,2798400.0,4201800.0,5970000.0
category1_category2,کوه‌ نوردی و صخره نوردی,تجهیزات کوهنوردی و صخره نوردی,163,1913,94,69,57.668711656441715,41,26,17,10,3.0,126.24999999999957,1912,1826,1814,15,163,100.0,381900.0,4200000.0,33808000.00000004
category1_category2,کوه‌ نوردی و صخره نوردی,عصا,115,1990,80,35,69.56521739130434,48,34,18,12,7.0,127.99999999999994,1990,1867,1804,17,115,100.0,970000.0,5900000.0,20379999.999999996
category1_category2,کوه‌ نوردی و صخره نوردی,چراغ قوه,1070,28070,822,248,76.82242990654206,532,412,283,157,10.0,200.0,28066,26362,26524,74,1066,99.62616822429906,560000.0,3400000.0,23372500.0
category1_category2,کیف، کوله و جامدادی,جامدادی,5385,18872,1364,4021,25.32961931290622,470,298,176,88,2.0,66.84999999999991,18871,17934,18238,32,5385,100.0,360000.0,790000.0,1050000.0
category1_category2,کیف، کوله و جامدادی,کیف و کوله مدرسه,22,34,6,16,27.272727272727273,4,0,0,0,5.5,7.75,34,32,32,2,22,100.0,345135.0,980000.0,990000.0
category1_category2,کیک و شیرینی خانگی,شکلات خانگی,99,0,0,99,0.0,0,0,0,0,,,0,0,0,6,99,100.0,320000.0,840000.0,2014999.999999999
category1_category2,کیک و شیرینی خانگی,شیرینی خانگی,363,0,0,363,0.0,0,0,0,0,,,0,0,0,5,363,100.0,341000.0,1100000.0,5900000.0
category1_category2,کیک و شیرینی خانگی,کیک و کلوچه محلی,28,0,0,28,0.0,0,0,0,0,,,0,0,0,2,28,100.0,484000.0,870000.0,1524999.9999999993
category1_category2,گلیم و گبه,گبه دستبافت,599,2,2,597,0.333889816360601,0,0,0,0,1.0,1.0,2,1,2,2,599,100.0,30500000.0,133000000.0,378700000.0000002
category1_category2,گلیم و گبه,گبه ماشینی,38,13,5,33,13.157894736842104,1,0,0,0,2.0,4.8,13,11,3,4,38,100.0,12170000.0,49750000.0,95024999.99999997
category1_category2,گلیم و گبه,گلیم دستبافت,615,17,14,601,2.2764227642276422,0,0,0,0,1.0,2.049999999999999,17,8,17,3,615,100.0,6000000.0,41000000.0,280000000.0
category1_category2,گلیم و گبه,گلیم فرش,10,0,0,10,0.0,0,0,0,0,,,0,0,0,1,10,100.0,5175000.0,36540000.0,125926874.99999991
category1_category2,گلیم و گبه,گلیم ماشینی,208,1652,153,55,73.5576923076923,76,47,18,7,4.0,47.400000000000006,1652,1530,980,8,208,100.0,935000.0000000001,4080000.0,17450000.0
